LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
150000.0,female,high school,married,25,0,0,0,0,0,0,29823.0,1630.0,7000.0,5000.0,3000.0,257.0,40825.0,0
150000.0,female,graduate school,single,29,0,0,0,0,0,0,147331.0,6740.0,6850.0,5664.0,5660.0,5480.0,5310.0,0
360000.0,female,university,single,32,0,0,0,0,0,0,171.0,1058.0,3494.0,6339.0,2131.0,535.0,82000.0,0
280000.0,female,graduate school,married,49,0,0,0,0,0,0,4378.0,2.0,322.0,0.0,0.0,88360.0,10045.0,1
170000.0,male,university,single,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,female,university,married,53,2,0,0,0,0,0,220389.0,8490.0,8100.0,8000.0,7804.0,8254.0,6640.0,1
150000.0,female,high school,married,43,0,0,0,0,0,0,17541.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0
100000.0,female,high school,married,29,1,0,0,0,0,0,0.0,0.0,0.0,4838.0,9448.0,4183.0,1485.0,0
20000.0,female,university,married,27,0,0,0,0,0,0,19961.0,1500.0,2579.0,1437.0,1314.0,1616.0,800.0,0
500000.0,female,graduate school,married,36,0,0,0,0,0,0,251931.0,101458.0,10009.0,20071.0,20000.0,35565.0,18000.0,0
240000.0,female,graduate school,single,30,0,0,0,0,0,0,325.0,18428.0,15000.0,0.0,0.0,300.0,350.0,0
20000.0,female,university,single,26,0,0,0,0,0,0,16932.0,1596.0,1456.0,1005.0,160.0,98.0,0.0,0
300000.0,male,university,married,41,0,0,0,0,0,0,163033.0,5505.0,5000.0,3000.0,95000.0,4000.0,3500.0,0
20000.0,female,university,single,22,4,3,2,2,2,2,19529.0,0.0,0.0,1500.0,0.0,1700.0,0.0,1
50000.0,male,graduate school,single,34,0,0,2,0,0,2,33499.0,3800.0,0.0,1500.0,300.0,0.0,150.0,0
220000.0,female,graduate school,married,43,0,0,2,0,0,0,6873.0,2230.0,0.0,2080.0,2080.0,2080.0,4160.0,0
360000.0,male,university,married,36,0,0,0,0,0,0,33051.0,1000.0,2544.0,261000.0,9000.0,10000.0,10000.0,0
210000.0,female,university,married,49,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320000.0,female,graduate school,single,32,2,0,0,0,0,0,313383.0,12937.0,13036.0,10072.0,9600.0,11056.0,9964.0,0
70000.0,male,graduate school,others,57,0,0,0,0,0,0,69398.0,2667.0,2321.0,2391.0,2316.0,2466.0,1451.0,0
120000.0,female,graduate school,single,34,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,female,graduate school,single,29,0,0,0,0,0,0,63184.0,3100.0,3000.0,2300.0,2300.0,2500.0,2300.0,0
90000.0,male,high school,married,48,1,2,2,2,2,2,77604.0,1700.0,4000.0,1600.0,1600.0,1500.0,4086.0,0
120000.0,male,university,single,35,0,0,0,0,0,0,90972.0,4000.0,4000.0,5000.0,5000.0,5000.0,3400.0,0
30000.0,female,high school,married,46,1,2,2,2,2,2,12289.0,0.0,1970.0,0.0,1000.0,1500.0,0.0,0
60000.0,female,graduate school,married,39,0,0,2,0,0,0,56045.0,5000.0,2000.0,1000.0,3000.0,8000.0,0.0,0
140000.0,female,university,others,30,0,0,0,0,0,0,107060.0,4598.0,4333.0,3381.0,3637.0,3645.0,3440.0,0
300000.0,male,university,single,33,0,0,0,0,0,0,283552.0,10000.0,7009.0,6000.0,6100.0,245000.0,7600.0,0
140000.0,female,graduate school,single,32,0,0,0,0,0,0,10281.0,32172.0,1476.0,2140.0,1000.0,0.0,0.0,0
90000.0,female,university,married,49,0,0,0,0,0,0,316.0,714.0,1443.0,13982.0,4105.0,1765.0,2000.0,0
40000.0,female,university,married,36,1,2,0,0,0,0,38430.0,0.0,1575.0,2000.0,1500.0,2000.0,3000.0,1
170000.0,male,graduate school,single,25,0,0,0,0,0,0,112367.0,5451.0,4456.0,2992.0,3000.0,3200.0,3200.0,0
550000.0,male,high school,married,50,2,2,2,0,0,2,491810.0,51500.0,0.0,19067.0,35696.0,0.0,18169.0,1
290000.0,female,high school,married,46,0,0,0,0,0,0,30365.0,32575.0,36982.0,37063.0,11566.0,32057.0,1501.0,0
230000.0,female,university,married,30,0,0,0,0,0,0,218495.0,8270.0,8366.0,6012.0,9474.0,6962.0,24338.0,0
80000.0,male,graduate school,single,31,0,0,0,0,2,0,5994.0,13647.0,8314.0,4082.0,0.0,4085.0,0.0,0
30000.0,female,university,single,21,0,0,0,0,0,0,28409.0,2000.0,2000.0,2000.0,1765.0,331.0,0.0,0
200000.0,male,university,married,40,0,0,0,0,0,0,93700.0,4512.0,2010.0,1000.0,1000.0,1000.0,0.0,0
50000.0,male,university,single,39,1,2,2,2,2,2,39966.0,0.0,3000.0,0.0,3007.0,7.0,3119.0,0
50000.0,male,university,married,42,2,0,0,0,0,0,12664.0,2000.0,2000.0,17000.0,1000.0,1000.0,2955.0,0
30000.0,male,university,single,37,2,2,2,0,0,0,25811.0,3700.0,0.0,1800.0,3925.0,0.0,0.0,1
170000.0,male,high school,married,44,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,female,high school,single,34,0,0,2,0,0,0,2344.0,8000.0,0.0,20000.0,5000.0,33920.0,0.0,0
140000.0,female,high school,married,46,0,0,0,0,0,0,132586.0,4800.0,4500.0,4600.0,4800.0,4800.0,4500.0,0
30000.0,male,university,married,39,0,0,0,0,0,0,29493.0,2006.0,1500.0,3000.0,3000.0,9000.0,2000.0,1
230000.0,female,graduate school,single,32,1,0,0,0,0,0,0.0,351.0,0.0,0.0,0.0,0.0,432.0,0
400000.0,female,university,single,24,0,0,0,0,0,0,35660.0,2000.0,1673.0,1401.0,990.0,964.0,975.0,0
150000.0,female,high school,married,26,0,0,0,0,0,0,92802.0,7500.0,10000.0,2000.0,0.0,0.0,0.0,0
50000.0,male,university,single,45,0,0,0,0,0,0,48406.0,2286.0,1302.0,678.0,695.0,1000.0,687.0,1
180000.0,male,graduate school,single,37,0,0,0,0,0,0,22121.0,10000.0,1700.0,2000.0,2500.0,1600.0,2000.0,0
160000.0,female,university,single,25,0,0,0,0,0,0,227.0,861.0,354.0,1.0,48.0,906.0,0.0,0
210000.0,male,graduate school,married,44,0,0,0,0,0,0,126113.0,5002.0,5030.0,10008.0,10017.0,10000.0,10000.0,0
110000.0,female,university,married,41,0,0,0,0,0,0,100143.0,4000.0,4000.0,3530.0,4000.0,4000.0,5000.0,0
100000.0,female,university,married,40,1,2,2,0,0,0,4535.0,0.0,0.0,10644.0,0.0,150.0,780.0,1
110000.0,female,university,married,46,0,0,0,0,0,0,2359.0,2410.0,2151.0,2161.0,1719.0,107591.0,5000.0,1
500000.0,female,university,married,73,0,0,0,0,0,0,0.0,2826.0,2652.0,2835.0,8896.0,3850.0,711.0,1
160000.0,female,graduate school,single,46,0,0,0,0,0,0,6241.0,8805.0,0.0,0.0,0.0,0.0,0.0,0
390000.0,male,university,single,33,0,0,0,0,0,0,30209.0,1804.0,2561.0,8122.0,11000.0,20015.0,1002.0,0
100000.0,male,graduate school,single,34,0,0,2,2,2,2,18185.0,7100.0,0.0,3000.0,0.0,2000.0,0.0,1
350000.0,male,graduate school,married,37,0,0,0,0,0,0,916.0,1133.0,607.0,4545.0,620.0,1911.0,4690.0,0
260000.0,male,university,married,38,0,0,0,0,0,0,17949.0,5722.0,28811.0,1313.0,2667.0,1447.0,2588.0,0
500000.0,female,university,married,28,0,0,0,0,0,0,67763.0,2244.0,4625.0,24448.0,2028.0,2009.0,1710.0,0
60000.0,female,university,single,29,2,2,2,0,0,0,41387.0,1685.0,0.0,1655.0,1707.0,1718.0,1775.0,0
80000.0,female,graduate school,single,44,0,0,2,2,3,2,41630.0,8000.0,0.0,10000.0,0.0,3000.0,2500.0,1
60000.0,male,university,single,27,2,0,0,2,0,0,58598.0,2632.0,5924.0,0.0,2200.0,2200.0,2290.0,1
200000.0,male,university,married,30,0,0,0,0,0,0,143266.0,6000.0,6000.0,5000.0,6000.0,3000.0,1611.0,1
340000.0,female,high school,married,37,0,0,0,0,0,0,16275.0,20047.0,9126.0,9481.0,12657.0,7306.0,9928.0,0
20000.0,male,high school,married,42,2,2,2,0,0,0,13053.0,16.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,female,university,married,43,0,0,0,0,0,0,35268.0,1600.0,1400.0,1500.0,1200.0,1500.0,1200.0,0
310000.0,female,graduate school,married,66,0,0,0,0,0,0,259874.0,8874.0,7984.0,8029.0,8324.0,8435.0,8552.0,1
380000.0,female,high school,single,39,0,0,0,0,0,0,55241.0,10000.0,60218.0,10076.0,15012.0,20667.0,15000.0,0
350000.0,male,university,single,34,0,0,0,0,0,0,38021.0,3000.0,3000.0,3000.0,1500.0,52000.0,3000.0,0
350000.0,female,graduate school,single,32,0,0,0,0,2,0,260076.0,9501.0,10766.0,29060.0,55.0,10104.0,9324.0,0
360000.0,female,graduate school,married,37,0,0,0,0,0,0,5625.0,368.0,1734.0,398.0,200000.0,0.0,150000.0,0
490000.0,female,university,single,27,0,0,0,0,0,0,222705.0,5011.0,5217.0,5000.0,5340.0,94762.0,5026.0,0
170000.0,male,high school,married,46,0,0,0,0,0,0,1804.0,1804.0,1804.0,1804.0,3608.0,0.0,1804.0,1
80000.0,female,university,married,37,1,2,0,0,0,0,2626.0,0.0,3237.0,2760.0,914.0,0.0,0.0,0
230000.0,female,others,single,40,0,0,0,0,0,0,0.0,0.0,150.0,1528.0,1500.0,1500.0,4000.0,0
390000.0,male,high school,married,39,0,0,0,0,0,0,475934.0,59324.0,6093.0,5411.0,6025.0,5000.0,3617.0,0
50000.0,female,university,single,33,2,0,0,0,0,0,27752.0,1487.0,1500.0,1081.0,1121.0,2500.0,0.0,1
80000.0,female,high school,married,41,0,0,0,0,0,0,76095.0,3500.0,2600.0,2000.0,2000.0,2303.0,2300.0,0
50000.0,female,high school,married,36,0,0,2,0,0,0,49212.0,5450.0,0.0,45554.0,2100.0,1900.0,2000.0,0
70000.0,female,university,married,37,1,2,0,0,0,2,7204.0,0.0,5954.0,0.0,4514.0,0.0,0.0,0
180000.0,female,university,married,43,0,0,0,0,0,0,7823.0,9549.0,1968.0,1800.0,8198.0,0.0,844.0,0
100000.0,female,university,married,46,1,2,2,0,0,0,97515.0,4000.0,0.0,5000.0,2000.0,1116.0,1500.0,0
60000.0,female,others,married,39,0,0,0,0,0,0,183.0,1419.0,3541.0,2248.0,0.0,449.0,0.0,0
50000.0,female,high school,married,41,0,0,0,0,0,0,48403.0,2550.0,2227.0,339.0,500.0,600.0,500.0,0
30000.0,male,university,single,35,1,3,3,2,0,0,25601.0,2000.0,0.0,0.0,1000.0,2000.0,1000.0,0
20000.0,male,university,single,35,1,2,2,2,2,2,15668.0,0.0,3108.0,1700.0,0.0,3500.0,0.0,1
260000.0,male,university,married,42,0,0,0,0,0,0,225844.0,10030.0,10000.0,65500.0,10000.0,8000.0,10000.0,0
360000.0,male,high school,single,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,male,graduate school,single,29,0,0,0,0,0,0,6228.0,589.0,390.0,390.0,390.0,383.0,2390.0,0
210000.0,female,university,others,52,0,0,0,0,0,0,815.0,815.0,815.0,910.0,58000.0,1500.0,2000.0,0
50000.0,female,graduate school,married,43,0,0,0,0,2,0,49390.0,2449.0,1778.0,2382.0,0.0,1251.0,1051.0,0
50000.0,male,university,single,33,2,0,0,0,0,0,30518.0,1718.0,1500.0,1000.0,1000.0,1000.0,716.0,1
90000.0,female,university,single,34,0,2,2,0,0,0,8792.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,female,university,married,27,1,3,2,2,2,2,183994.0,5200.0,7000.0,0.0,13300.0,0.0,6200.0,1
50000.0,female,university,single,23,0,0,0,0,0,2,26795.0,2000.0,2000.0,2000.0,4000.0,0.0,2000.0,0
180000.0,male,university,married,39,2,2,2,0,0,0,180645.0,8000.0,0.0,7000.0,7000.0,6150.0,6700.0,1
70000.0,male,university,single,36,1,0,0,0,0,0,0.0,690.0,25566.0,1066.0,1091.0,1100.0,1312.0,0
100000.0,female,university,married,29,0,0,0,0,0,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,male,graduate school,married,50,1,2,2,2,2,2,74850.0,3400.0,3000.0,3000.0,3100.0,3110.0,0.0,1
240000.0,female,university,single,26,0,0,0,0,0,0,210437.0,9016.0,10000.0,9000.0,6600.0,7100.0,7500.0,0
260000.0,female,graduate school,married,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1150.0,0.0,1
360000.0,female,university,single,25,0,0,0,0,0,0,20952.0,12590.0,3479.0,3446.0,8870.0,2020.0,27043.0,0
90000.0,male,graduate school,married,37,0,0,0,0,0,0,51438.0,1950.0,2000.0,1800.0,1150.0,1200.0,1150.0,0
290000.0,female,graduate school,single,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,female,university,single,22,0,0,0,0,0,0,11999.0,1062.0,1000.0,10488.0,0.0,0.0,0.0,1
30000.0,male,graduate school,single,26,0,0,0,0,0,0,27172.0,1000.0,780.0,0.0,30525.0,0.0,0.0,0
130000.0,female,graduate school,single,24,0,0,0,2,2,0,3621.0,1130.0,2227.0,200.0,0.0,18300.0,0.0,0
50000.0,male,university,married,48,0,0,0,0,0,0,42156.0,4022.0,1347.0,1013.0,1000.0,700.0,1000.0,0
180000.0,female,graduate school,single,30,0,0,0,0,0,0,360.0,120.0,600.0,360.0,450.0,0.0,0.0,0
420000.0,female,graduate school,single,30,0,0,0,0,0,0,46209.0,1543.0,2005.0,5000.0,2000.0,1000.0,240.0,0
220000.0,male,graduate school,married,39,0,0,0,0,0,0,96473.0,10000.0,4000.0,5063.0,2000.0,1605.0,1697.0,0
50000.0,female,university,married,34,2,2,2,0,0,0,46843.0,4310.0,0.0,2033.0,1119.0,985.0,2000.0,0
80000.0,female,university,single,31,1,2,0,0,2,2,54207.0,0.0,2000.0,7100.0,2400.0,0.0,4600.0,0
30000.0,male,university,single,30,0,0,0,0,0,0,30210.0,28000.0,1600.0,1500.0,1000.0,1000.0,1000.0,1
90000.0,female,university,single,25,0,0,0,0,0,0,81694.0,3609.0,5000.0,4000.0,3315.0,7539.0,5000.0,0
80000.0,female,university,single,33,0,0,0,0,0,0,69937.0,3032.0,5000.0,2000.0,2000.0,2000.0,2000.0,0
170000.0,male,graduate school,single,42,0,0,0,0,0,0,166708.0,4000.0,4000.0,5000.0,7500.0,4000.0,5000.0,0
300000.0,female,graduate school,single,34,0,0,0,0,0,0,19357.0,5032.0,3744.0,8059.0,3425.0,11860.0,7595.0,0
20000.0,male,university,married,62,2,0,0,0,0,0,17870.0,1462.0,1367.0,682.0,627.0,0.0,0.0,1
120000.0,male,university,single,30,0,0,0,0,0,0,98440.0,4000.0,5200.0,5500.0,5000.0,5000.0,5000.0,0
20000.0,male,university,single,24,0,0,2,0,0,0,14558.0,3200.0,0.0,600.0,1840.0,800.0,626.0,0
230000.0,male,graduate school,single,28,0,0,0,0,0,0,23855.0,18309.0,1741.0,33188.0,20000.0,19000.0,19319.0,0
50000.0,male,university,single,29,1,2,0,0,0,0,50845.0,0.0,6556.0,3250.0,1563.0,1208.0,781.0,0
20000.0,male,university,single,22,0,0,0,0,0,0,18462.0,1510.0,3875.0,759.0,10000.0,19126.0,1946.0,0
110000.0,female,graduate school,married,31,2,2,2,0,0,0,107507.0,7960.0,0.0,3000.0,3000.0,3100.0,3000.0,1
130000.0,male,university,married,44,0,0,0,0,0,0,139892.0,6179.0,1969.0,131000.0,0.0,0.0,1700.0,1
130000.0,male,university,others,34,2,2,2,0,0,0,126749.0,11243.0,0.0,5600.0,5150.0,5100.0,4512.0,1
20000.0,male,university,single,34,0,0,0,2,2,0,390.0,390.0,780.0,0.0,0.0,0.0,0.0,0
20000.0,male,high school,single,28,1,2,2,2,0,0,18534.0,0.0,2860.0,0.0,549.0,441.0,502.0,0
50000.0,female,university,married,46,0,0,0,0,0,0,48095.0,1500.0,1387.0,1000.0,980.0,1026.0,843.0,0
200000.0,male,university,single,36,0,0,0,0,0,0,2989.0,0.0,0.0,2989.0,9059.0,52546.0,10380.0,0
210000.0,female,graduate school,married,52,0,0,0,0,0,0,262.0,738.0,0.0,0.0,1858.0,45.0,3667.0,0
140000.0,female,high school,married,37,0,0,0,0,0,0,4637.0,1141.0,1450.0,1000.0,390.0,390.0,390.0,0
320000.0,female,university,married,39,0,0,0,0,0,0,147440.0,5009.0,6125.0,4001.0,4013.0,5000.0,4015.0,0
90000.0,male,high school,married,62,0,0,0,0,0,0,86200.0,2500.0,1000.0,1000.0,500.0,0.0,31000.0,0
130000.0,male,university,married,34,0,0,0,0,0,0,129998.0,6543.0,6700.0,6050.0,4040.0,3700.0,3562.0,0
180000.0,female,high school,married,40,0,0,0,0,0,0,20909.0,4262.0,2083.0,792.0,1645.0,0.0,811.0,0
10000.0,female,university,single,23,0,0,0,0,0,2,5403.0,1300.0,1272.0,1282.0,800.0,500.0,0.0,0
120000.0,female,high school,single,47,0,0,0,0,0,0,7301.0,2327.0,1083.0,500.0,350.0,700.0,500.0,0
80000.0,female,high school,married,32,2,0,0,0,2,0,26856.0,1700.0,1400.0,2400.0,0.0,1000.0,1500.0,0
80000.0,female,graduate school,single,32,0,0,0,0,0,0,40478.0,5225.0,5091.0,3528.0,0.0,0.0,6740.0,0
390000.0,male,graduate school,married,38,0,0,0,0,0,0,9610.0,6090.0,18119.0,304.0,416.0,7547.0,897.0,0
420000.0,female,university,single,27,0,0,0,0,0,0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,14996.0,0
50000.0,male,high school,married,36,0,0,0,0,0,0,74969.0,2846.0,2671.0,2396.0,2177.0,2146.0,2055.0,1
50000.0,male,university,single,35,0,0,0,0,0,0,50000.0,1150.0,1200.0,310.0,400.0,340.0,301.0,1
50000.0,male,university,single,29,2,2,2,2,2,0,35488.0,2000.0,1800.0,1600.0,0.0,2000.0,1600.0,1
180000.0,male,university,single,34,0,0,0,0,0,0,22387.0,1500.0,1500.0,1000.0,1000.0,3490.0,1000.0,0
150000.0,female,high school,married,65,0,0,0,0,0,0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0
140000.0,male,graduate school,single,30,0,0,0,0,0,0,22778.0,6500.0,2515.0,0.0,8000.0,0.0,1000.0,0
240000.0,male,graduate school,married,60,2,0,0,0,0,0,184427.0,7001.0,6180.0,6000.0,5951.0,5285.0,192557.0,1
50000.0,female,graduate school,single,26,0,0,0,0,0,0,4041.0,1200.0,2500.0,3000.0,1000.0,900.0,48578.0,0
50000.0,female,graduate school,single,28,0,0,0,0,0,0,31392.0,0.0,0.0,0.0,144.0,150.0,0.0,0
130000.0,female,graduate school,single,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0
360000.0,male,graduate school,married,36,0,0,0,0,0,0,0.0,394.0,11253.0,0.0,0.0,0.0,0.0,0
100000.0,male,high school,married,50,2,3,2,2,3,2,66204.0,0.0,4000.0,7000.0,0.0,3000.0,3000.0,0
180000.0,male,university,single,27,0,0,0,0,0,0,51826.0,1500.0,2000.0,100000.0,4500.0,5041.0,2000.0,0
150000.0,female,graduate school,single,27,0,0,0,0,0,0,0.0,610.0,610.0,0.0,610.0,0.0,0.0,0
180000.0,male,graduate school,single,28,0,0,0,0,0,0,26730.0,1800.0,1500.0,2000.0,1400.0,1100.0,1400.0,0
200000.0,female,graduate school,married,40,0,0,0,0,0,0,2552.0,8084.0,32105.0,7186.0,1905.0,3244.0,9768.0,0
50000.0,male,high school,single,29,2,2,3,3,3,3,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,female,university,single,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,male,university,married,36,3,2,2,7,7,7,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,male,university,others,46,0,0,2,2,2,2,24677.0,3000.0,2000.0,0.0,2289.0,0.0,1500.0,1
60000.0,female,university,married,47,0,0,0,0,0,0,9253.0,50000.0,3000.0,2700.0,3000.0,3000.0,3000.0,0
180000.0,male,university,married,37,0,0,0,0,0,0,102937.0,5000.0,4100.0,4010.0,4000.0,4000.0,4000.0,0
210000.0,female,high school,married,41,0,0,0,0,0,0,16486.0,15728.0,18213.0,10784.0,41477.0,6879.0,9498.0,0
50000.0,male,high school,single,37,0,0,0,0,0,0,20248.0,45535.0,3500.0,1424.0,2000.0,1300.0,754.0,0
160000.0,male,high school,single,31,0,0,0,0,0,0,108963.0,4500.0,5000.0,5000.0,4100.0,4192.0,6000.0,0
170000.0,female,graduate school,single,25,0,0,0,0,0,0,8046.0,1085.0,1000.0,32517.0,1023.0,10000.0,5000.0,0
50000.0,female,university,married,41,2,2,2,0,0,0,36329.0,3406.0,0.0,640.0,660.0,296.0,60.0,1
20000.0,female,university,single,24,2,3,2,2,2,2,12764.0,0.0,1500.0,0.0,1259.0,0.0,1200.0,1
390000.0,female,university,single,42,0,0,0,0,0,0,5895.0,42016.0,1397.0,347.0,250.0,145.0,94.0,0
260000.0,female,graduate school,married,37,0,0,0,0,0,0,174971.0,10000.0,8000.0,5028.0,5000.0,5000.0,10000.0,0
280000.0,male,graduate school,married,47,0,0,0,0,0,0,3587.0,3200.0,3203.0,1992.0,3608.0,3600.0,3602.0,0
10000.0,female,graduate school,single,24,0,0,0,0,0,0,6632.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
720000.0,female,university,single,38,1,0,0,0,0,0,5065.0,2184.0,1744.0,7323.0,711.0,970.0,491.0,0
350000.0,male,graduate school,married,38,0,0,0,0,0,0,16459.0,941.0,44743.0,0.0,884.0,9924.0,10824.0,1
500000.0,male,high school,married,55,2,0,0,0,0,0,613860.0,37300.0,11000.0,4500.0,4000.0,4000.0,100000.0,1
130000.0,male,university,married,40,0,0,0,0,0,0,20733.0,7261.0,12272.0,10265.0,11546.0,12411.0,10000.0,0
30000.0,female,high school,married,39,1,2,2,2,2,2,25574.0,0.0,3128.0,0.0,2419.0,0.0,700.0,0
200000.0,male,graduate school,married,45,1,0,0,0,0,0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,1
270000.0,female,graduate school,single,32,2,2,2,0,0,0,9220.0,5000.0,0.0,2000.0,2000.0,1000.0,1000.0,1
30000.0,female,high school,married,54,2,2,2,2,0,0,24180.0,0.0,3600.0,0.0,1200.0,2400.0,0.0,1
310000.0,female,university,married,33,0,0,0,0,0,0,86513.0,4000.0,3505.0,3500.0,2000.0,2200.0,3000.0,0
50000.0,male,university,single,41,0,0,0,0,0,0,19015.0,1340.0,1305.0,700.0,718.0,724.0,684.0,0
350000.0,male,graduate school,married,34,0,0,0,0,0,0,120198.0,5900.0,3300.0,4089.0,3000.0,2400.0,2551.0,0
60000.0,male,high school,married,41,0,0,0,0,0,0,58563.0,2826.0,2269.0,2277.0,2002.0,2081.0,2395.0,0
20000.0,male,university,single,23,1,2,0,0,0,0,19403.0,0.0,1298.0,1000.0,692.0,766.0,998.0,1
100000.0,female,others,single,33,0,0,0,0,0,0,42622.0,5000.0,5000.0,2000.0,2100.0,2000.0,5001.0,0
360000.0,male,graduate school,single,34,1,0,0,0,0,0,0.0,0.0,0.0,733.0,0.0,1307.0,0.0,0
500000.0,female,graduate school,married,49,0,0,0,0,0,0,1088.0,4031.0,10021.0,14576.0,53850.0,58332.0,37616.0,0
100000.0,female,university,married,47,0,0,0,0,0,0,24735.0,3555.0,3000.0,2028.0,3354.0,2328.0,7300.0,0
20000.0,female,university,married,32,2,0,0,0,2,2,15073.0,1600.0,1300.0,2300.0,0.0,1500.0,0.0,1
20000.0,female,high school,married,41,0,0,0,0,0,0,780.0,0.0,732.0,300.0,1000.0,500.0,1000.0,1
80000.0,female,university,single,37,0,2,0,0,0,0,1118.0,0.0,10512.0,9529.0,8167.0,5000.0,6220.0,0
180000.0,female,high school,married,44,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420000.0,female,high school,single,35,0,0,0,0,0,0,65958.0,3500.0,3002.0,2200.0,1700.0,1800.0,1700.0,0
210000.0,female,university,married,34,0,0,0,0,0,0,128553.0,3762.0,3808.0,4177.0,2594.0,2442.0,2319.0,0
30000.0,male,high school,single,31,0,0,0,0,0,0,27838.0,1703.0,1200.0,2196.0,2500.0,0.0,0.0,1
130000.0,female,graduate school,single,29,0,0,0,0,0,0,-200.0,0.0,200.0,2115.0,0.0,0.0,0.0,1
210000.0,male,graduate school,married,40,0,0,2,0,0,2,130868.0,11760.0,0.0,4546.0,9524.0,2.0,4756.0,0
210000.0,female,university,single,29,0,0,0,0,0,0,52143.0,2500.0,2600.0,3000.0,3000.0,2200.0,2300.0,0
180000.0,female,graduate school,single,30,0,0,0,0,0,0,1650.0,196.0,2500.0,0.0,0.0,3650.0,3859.0,0
300000.0,female,university,married,46,0,0,0,0,0,0,5287.0,3000.0,3000.0,2500.0,2367.0,5000.0,3000.0,0
20000.0,male,university,married,40,0,0,0,0,0,0,14353.0,3000.0,1800.0,2000.0,1000.0,1000.0,1000.0,0
20000.0,female,university,single,22,2,0,0,0,0,0,20549.0,1400.0,1300.0,1284.0,646.0,1000.0,836.0,0
90000.0,male,university,married,42,0,0,0,0,0,0,87104.0,5000.0,4500.0,0.0,0.0,0.0,0.0,1
90000.0,female,high school,married,46,0,0,0,0,0,0,1609.0,1372.0,3904.0,686.0,686.0,686.0,686.0,0
130000.0,male,graduate school,single,43,0,0,0,0,0,0,130874.0,5500.0,6000.0,4000.0,4000.0,4000.0,3800.0,0
20000.0,male,high school,single,23,0,0,0,0,0,0,9525.0,8000.0,2000.0,900.0,0.0,1000.0,0.0,0
90000.0,female,university,others,36,0,0,0,0,0,0,91337.0,4000.0,3137.0,5094.0,1106.0,1001.0,1201.0,0
150000.0,female,university,single,23,0,0,0,0,0,0,15952.0,20039.0,1860.0,0.0,0.0,0.0,0.0,0
420000.0,male,university,married,34,0,0,0,0,0,0,88948.0,30000.0,10575.0,15000.0,10000.0,10000.0,20000.0,0
240000.0,female,university,single,30,0,0,0,0,0,0,4684.0,18432.0,1416.0,16580.0,416.0,416.0,416.0,1
30000.0,male,university,married,33,0,0,0,0,0,0,23467.0,1409.0,1500.0,942.0,959.0,1500.0,946.0,0
150000.0,male,graduate school,married,37,0,0,0,0,0,0,22109.0,10943.0,10273.0,5978.0,3068.0,2181.0,3242.0,1
300000.0,female,high school,married,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,female,high school,married,35,0,0,0,0,0,0,22500.0,5000.0,0.0,0.0,0.0,0.0,640.0,0
380000.0,female,graduate school,single,30,0,0,2,2,0,0,27015.0,5700.0,2800.0,0.0,1205.0,1226.0,1332.0,0
10000.0,male,graduate school,single,22,0,0,0,0,0,0,2946.0,0.0,390.0,390.0,390.0,0.0,780.0,1
80000.0,female,university,married,37,0,0,0,0,0,0,69767.0,5000.0,3000.0,2000.0,4000.0,2000.0,2000.0,0
20000.0,female,high school,married,45,2,0,0,0,0,0,14064.0,3000.0,1006.0,144.0,10000.0,308.0,2000.0,1
20000.0,female,high school,married,45,0,0,0,0,0,0,16392.0,2000.0,2426.0,1000.0,407.0,21769.0,793.0,0
20000.0,female,high school,single,22,3,2,2,4,4,4,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,1
